"5","Набор функций стандартный, но аппарат зарекомендовал себя как надежное устройство, катаюсь только по нему вот уже месяца 3. И по городу и по области всегда приезжал куда надо, в дебри навигатор не ведет."
"4","Неплохой дисплей, на солнце всё четко видно, бликов нет. Карты тоже нормальные, на то чтобы научиться пользоваться ими ушло минут 20, всё довольно доступно, особенно с инструкцией. Спутники не теряет, ловит их секунд за 30 из машины, так что мои ожидания оправдал."
"5","Навигатор вполне приличный: тут и корпус нормально собран и качество самой навигации на достойном уровне. Ездила по Запорожью на нем и по области, водит отлично и голосом подсказывает. За большой дисплей отдельный респект, короче стоящая вещь."
"5","Отличное соотношение цена-качество, прекрасная работая навигационной системы."
"4","удобный аппарат,хорошо видно,но инструкция пользователя никакая.Книги читать нельзя-нет русского шрифта,только иероглифы.Очень медленно заряжает аккумулятор и очень быстро разряжает.Карты очень хорошие."
"3","тугенько реагирует сенсор"
"5","Хороший навигатор за свои деньги. Сенсор не идеал, но и пользоваться им часто особой нужды нет. Картография от Либелле порадовала. Поездка их Херсона в Киев - на ура. Голосовые подсказки громкие. Да и фильм на нем можно посмотреть, правда в высоком качестве не потянет."
"5","Сейчас стал постоянным попутчиком в авто, не представляю как ездил без него раньше. Дорогу показывает и на экране, и голосом ведет по ней - отличная вещь. Мне понравилась эта модель ценой и красивым корпусом, выбрал её."
"5","Брал, для такси, в принципе устраивает всё: нормальные карты, нормальные маршруты, понятно куда ехать даже в незнакомых местах, и голосовые подсказки нормальные, хотя когда еду с клиентом - отключаю их, чтобы никого не смущать.))"
"5","Спорно насчет удобства, не всем пойдет в авто. Собран качественно, единственное чего не хватает, так это блютуза, но за такие деньги. Ездить с ним хорошо, даже если дорогу знаешь, все равно приятно что напоминает где лучше, как быстрее тп."
"4","В целом хороший навигатор, за 5 ес. подвел только один раз, когда самопроизвольно отключился."
"5","Бюджетный, красивый, да и по работе его у меня особых нареканий нет. Навигация вполне достойная, да и карты подробные, был уже во многих городах, всё нарисовало мне до мельчайших подробностей."
"5","Чтоб удивить - удивил качеством и подробностью карт libelle. По качеству сборки и корпус на четсверочку, но твердую. Все таки не гармин, но уже не пионер."
"5","Удобный - сразу почувствуете разницу, если до этого была мелочь какая ... ))))"
"4","Навигатор в принципе понравился. Быстро перестраивает маршрут, особенно при его самостоятельном изменении, что не может не радовать. Единственным огромным минусом считаю инструкцию. В ней вобще нет подробного описания пользования gps навигацией, поэтому пришлось догадываться самостоятельно как выставить маршрут и поставить промежуточные пункты."
"5","Простой в управлении быстро пересчитывает маршрут и вообще убедился , что вещь в машине нужная."
"5","Хотел себе в машину купить трансмиттер потом портативный DVD и потом навигатор. Но когда увидел этот навигатор, понял, что можно очень не плохо сэкономить."
"4","Если с другом вышел в путь... ))))) Отличный жпс!"
"4","Такой размер!!! Меня удовлетворил полностью. Советую."
"4","Здоровая штукенция! Блин порадовал то как своим экранищем!!! Рельно крутой дисплей с большим разрешением, так что фильмы смотреть самое то. Libelle опробовал, тоже порадовал. Карты свежайшие, да и обновки выходят частенько, так что прикольно. Европы карту не юзал, но видел что есть и можно скачать по желанию."
